trip_id,arrival_time,departure_time,stop_sequence,stop_id
22-852-3022-30780,08:40:00,08:40:15,6,427201
22-852-3022-30780,08:41:00,08:41:15,7,427403
22-852-3022-30780,08:43:00,08:43:15,8,427502
22-852-3022-30780,08:44:00,08:44:15,9,125202
22-852-3022-30780,08:45:00,08:45:15,10,125602
22-852-3022-30780,08:47:00,08:58:15,11,126102
22-852-3022-30780,09:00:00,09:00:15,12,69522
22-852-3022-30780,09:01:00,09:01:15,13,69701
22-851-1-32640,09:04:00,09:04:15,1,69701
22-851-1-32640,09:05:00,09:05:15,2,69501
22-851-1-32640,09:07:00,09:08:15,3,126101
22-851-1-32640,09:09:00,09:09:15,4,125601
22-851-1-32640,09:10:00,09:10:15,5,125201
22-851-1-32640,09:11:00,09:11:15,6,427501
22-851-1-32640,09:12:00,09:12:15,7,427404
22-851-1-32640,09:13:00,09:13:15,8,427202
22-851-1-32640,09:15:00,09:15:15,9,679421
22-851-1-32640,09:16:00,09:16:15,10,679101
22-851-1-32640,09:18:00,09:18:15,11,119321
22-851-1-32640,09:20:00,09:20:15,12,116821
22-851-1-32640,09:21:00,09:21:15,13,114601
22-852-3022-37980,10:33:00,10:33:15,1,114602
22-852-3022-37980,10:34:00,10:34:15,2,116822
22-852-3022-37980,10:35:00,10:36:15,3,119322
22-852-3022-37980,10:37:00,10:37:15,4,679102
22-852-3022-37980,10:38:00,10:38:15,5,679422
22-852-3022-37980,10:40:00,10:40:15,6,427201
22-852-3022-37980,10:41:00,10:41:15,7,427403
22-852-3022-37980,10:43:00,10:43:15,8,427502
22-852-3022-37980,10:44:00,10:44:15,9,125202
22-852-3022-37980,10:45:00,10:45:15,10,125602
22-852-3022-37980,10:47:00,10:58:15,11,126102
22-852-3022-37980,11:00:00,11:00:15,12,69522
22-852-3022-37980,11:01:00,11:01:15,13,69701
22-851-1-39840,11:04:00,11:04:15,1,69701
22-851-1-39840,11:05:00,11:05:15,2,69501
22-851-1-39840,11:07:00,11:08:15,3,126101
22-851-1-39840,11:09:00,11:09:15,4,125601
22-851-1-39840,11:10:00,11:10:15,5,125201
22-851-1-39840,11:11:00,11:11:15,6,427501
22-851-1-39840,11:12:00,11:12:15,7,427404
22-851-1-39840,11:13:00,11:13:15,8,427202
22-851-1-39840,11:15:00,11:15:15,9,679421
22-851-1-39840,11:16:00,11:16:15,10,679101
22-851-1-39840,11:18:00,11:18:15,11,119321
22-851-1-39840,11:20:00,11:20:15,12,116821
22-851-1-39840,11:21:00,11:21:15,13,114601
22-852-3022-45180,12:33:00,12:33:15,1,114602
22-852-3022-45180,12:34:00,12:34:15,2,116822
22-852-3022-45180,12:35:00,12:36:15,3,119322
22-852-3022-45180,12:37:00,12:37:15,4,679102
22-852-3022-45180,12:38:00,12:38:15,5,679422
22-852-3022-45180,12:40:00,12:40:15,6,427201
22-852-3022-45180,12:41:00,12:41:15,7,427403
22-852-3022-45180,12:43:00,12:43:15,8,427502
22-852-3022-45180,12:44:00,12:44:15,9,125202
22-852-3022-45180,12:45:00,12:45:15,10,125602
22-852-3022-45180,12:47:00,12:58:15,11,126102
22-852-3022-45180,13:00:00,13:00:15,12,69522
22-852-3022-45180,13:01:00,13:01:15,13,69701
22-851-1-47040,13:04:00,13:04:15,1,69701
22-851-1-47040,13:05:00,13:05:15,2,69501
22-851-1-47040,13:07:00,13:08:15,3,126101
22-851-1-47040,13:09:00,13:09:15,4,125601
22-851-1-47040,13:10:00,13:10:15,5,125201
22-851-1-47040,13:11:00,13:11:15,6,427501
22-851-1-47040,13:12:00,13:12:15,7,427404
22-851-1-47040,13:13:00,13:13:15,8,427202
22-851-1-47040,13:15:00,13:15:15,9,679421
22-851-1-47040,13:16:00,13:16:15,10,679101
22-851-1-47040,13:18:00,13:18:15,11,119321
22-851-1-47040,13:20:00,13:20:15,12,116821
22-851-1-47040,13:21:00,13:21:15,13,114601
22-852-3022-52380,14:33:00,14:33:15,1,114602
22-852-3022-52380,14:34:00,14:34:15,2,116822
22-852-3022-52380,14:35:00,14:36:15,3,119322
22-852-3022-52380,14:37:00,14:37:15,4,679102
22-852-3022-52380,14:38:00,14:38:15,5,679422
22-852-3022-52380,14:40:00,14:40:15,6,427201
22-852-3022-52380,14:41:00,14:41:15,7,427403
22-852-3022-52380,14:43:00,14:43:15,8,427502
22-852-3022-52380,14:44:00,14:44:15,9,125202
22-852-3022-52380,14:45:00,14:45:15,10,125602
22-852-3022-52380,14:47:00,14:58:15,11,126102
22-852-3022-52380,15:00:00,15:00:15,12,69522
22-852-3022-52380,15:01:00,15:01:15,13,69701
22-851-1-54240,15:04:00,15:04:15,1,69701
22-851-1-54240,15:05:00,15:05:15,2,69501
22-851-1-54240,15:07:00,15:08:15,3,126101
22-851-1-54240,15:09:00,15:09:15,4,125601
22-851-1-54240,15:10:00,15:10:15,5,125201
22-851-1-54240,15:11:00,15:11:15,6,427501
22-851-1-54240,15:12:00,15:12:15,7,427404
22-851-1-54240,15:13:00,15:13:15,8,427202
22-851-1-54240,15:15:00,15:15:15,9,679421
22-851-1-54240,15:16:00,15:16:15,10,679101
22-851-1-54240,15:18:00,15:18:15,11,119321
22-851-1-54240,15:20:00,15:20:15,12,116821
22-851-1-54240,15:21:00,15:21:15,13,114601
22-852-3022-59580,16:33:00,16:33:15,1,114602
22-852-3022-59580,16:34:00,16:34:15,2,116822
22-852-3022-59580,16:35:00,16:36:15,3,119322
22-852-3022-59580,16:37:00,16:37:15,4,679102
22-852-3022-59580,16:38:00,16:38:15,5,679422
22-852-3022-59580,16:40:00,16:40:15,6,427201
22-852-3022-59580,16:41:00,16:41:15,7,427403
22-852-3022-59580,16:43:00,16:43:15,8,427502
22-852-3022-59580,16:44:00,16:44:15,9,125202
22-852-3022-59580,16:45:00,16:45:15,10,125602
22-852-3022-59580,16:47:00,16:58:15,11,126102
22-852-3022-59580,17:00:00,17:00:15,12,69522
22-852-3022-59580,17:01:00,17:01:15,13,69701
22-851-1-61440,17:04:00,17:04:15,1,69701
22-851-1-61440,17:05:00,17:05:15,2,69501
22-851-1-61440,17:07:00,17:08:15,3,126101
22-851-1-61440,17:09:00,17:09:15,4,125601
22-851-1-61440,17:10:00,17:10:15,5,125201
22-851-1-61440,17:11:00,17:11:15,6,427501
22-851-1-61440,17:12:00,17:12:15,7,427404
22-851-1-61440,17:13:00,17:13:15,8,427202
22-851-1-61440,17:15:00,17:15:15,9,679421
22-851-1-61440,17:16:00,17:16:15,10,679101
22-851-1-61440,17:18:00,17:18:15,11,119321
22-851-1-61440,17:20:00,17:20:15,12,116821
22-851-1-61440,17:21:00,17:21:15,13,114601
22-852-3022-66780,18:33:00,18:33:15,1,114602
22-852-3022-66780,18:34:00,18:34:15,2,116822
22-852-3022-66780,18:35:00,18:36:15,3,119322
22-852-3022-66780,18:37:00,18:37:15,4,679102
22-852-3022-66780,18:38:00,18:38:15,5,679422
22-852-3022-66780,18:40:00,18:40:15,6,427201
22-852-3022-66780,18:41:00,18:41:15,7,427403
22-852-3022-66780,18:43:00,18:43:15,8,427502
22-852-3022-66780,18:44:00,18:44:15,9,125202
22-852-3022-66780,18:45:00,18:45:15,10,125602
22-852-3022-66780,18:47:00,18:58:15,11,126102
22-852-3022-66780,19:00:00,19:00:15,12,69522
22-852-3022-66780,19:01:00,19:01:15,13,69701
22-851-1-68640,19:04:00,19:04:15,1,69701
22-851-1-68640,19:05:00,19:05:15,2,69501
22-851-1-68640,19:07:00,19:08:15,3,126101
22-851-1-68640,19:09:00,19:09:15,4,125601
22-851-1-68640,19:10:00,19:10:15,5,125201
22-851-1-68640,19:11:00,19:11:15,6,427501
22-851-1-68640,19:12:00,19:12:15,7,427404
22-851-1-68640,19:13:00,19:13:15,8,427202
22-851-1-68640,19:15:00,19:15:15,9,679421
22-851-1-68640,19:16:00,19:16:15,10,679101
22-851-1-68640,19:18:00,19:18:15,11,119321
22-851-1-68640,19:20:00,19:20:15,12,116821
22-851-1-68640,19:21:00,19:21:15,13,114601
22-852-3022-73980,20:33:00,20:33:15,1,114602
22-852-3022-73980,20:34:00,20:34:15,2,116822
22-852-3022-73980,20:35:00,20:36:15,3,119322
22-852-3022-73980,20:37:00,20:37:15,4,679102
22-852-3022-73980,20:38:00,20:38:15,5,679422
22-852-3022-73980,20:40:00,20:40:15,6,427201
22-852-3022-73980,20:41:00,20:41:15,7,427403
22-852-3022-73980,20:43:00,20:43:15,8,427502
22-852-3022-73980,20:44:00,20:44:15,9,125202
22-852-3022-73980,20:45:00,20:45:15,10,125602
22-852-3022-73980,20:47:00,20:58:15,11,126102
22-852-3022-73980,21:00:00,21:00:15,12,69522
22-852-3022-73980,21:01:00,21:01:15,13,69701
22-851-1-75840,21:04:00,21:04:15,1,69701
22-851-1-75840,21:05:00,21:05:15,2,69501
22-851-1-75840,21:07:00,21:08:15,3,126101
22-851-1-75840,21:09:00,21:09:15,4,125601
22-851-1-75840,21:10:00,21:10:15,5,125201
22-851-1-75840,21:11:00,21:11:15,6,427501
22-851-1-75840,21:12:00,21:12:15,7,427404
22-851-1-75840,21:13:00,21:13:15,8,427202
22-851-1-75840,21:15:00,21:15:15,9,679421
22-851-1-75840,21:16:00,21:16:15,10,679101
22-851-1-75840,21:18:00,21:18:15,11,119321
22-851-1-75840,21:20:00,21:20:15,12,116821
22-851-1-75840,21:21:00,21:21:15,13,114601
22-852-16-85980,23:53:00,23:53:15,1,114602
22-852-16-85980,23:54:00,23:54:15,2,116822
22-852-16-85980,23:55:00,23:55:15,3,119322
22-852-16-85980,23:56:00,23:56:15,4,679102
22-852-16-85980,23:57:00,23:57:15,5,679422
22-852-16-85980,23:59:00,23:59:15,6,427201
22-852-16-85980,24:00:00,00:00:15,7,427403
22-852-16-85980,24:02:00,00:02:15,8,427502
22-852-16-85980,24:03:00,00:03:15,9,125202
22-852-16-85980,24:04:00,00:04:15,10,125602
22-852-16-85980,24:05:00,00:05:15,11,126102
22-852-16-85980,24:07:00,00:07:15,12,69522
22-852-16-85980,24:08:00,00:08:15,13,69701
22-853-4-87360,24:16:00,00:16:15,1,69701
22-853-4-87360,24:17:00,00:17:15,2,69501
22-853-4-87360,24:19:00,00:19:15,3,126101
22-853-4-87360,24:20:00,00:20:15,4,125601
22-853-4-87360,24:21:00,00:21:15,5,125201
22-853-4-87360,24:22:00,00:22:15,6,427501
22-853-4-87360,24:23:00,00:23:15,7,427404
22-853-4-87360,24:24:00,00:24:15,8,427202
22-853-4-87360,24:26:00,00:26:15,9,679421
22-853-4-87360,24:27:00,00:27:15,10,679101
22-853-4-87360,24:29:00,00:29:15,11,119402
22-853-4-87360,24:30:00,00:30:15,12,116004
22-853-4-87360,24:31:00,00:31:15,13,114426
22-852-3022-21180,05:53:00,05:53:15,1,114602
22-852-3022-21180,05:54:00,05:54:15,2,116822
22-852-3022-21180,05:55:00,05:56:15,3,119322
22-852-3022-21180,05:57:00,05:57:15,4,679102
22-852-3022-21180,05:58:00,05:58:15,5,679422
22-852-3022-21180,06:00:00,06:00:15,6,427201
22-852-3022-21180,06:01:00,06:01:15,7,427403
22-852-3022-21180,06:03:00,06:03:15,8,427502
22-852-3022-21180,06:04:00,06:04:15,9,125202
22-852-3022-21180,06:05:00,06:05:15,10,125602
22-852-3022-21180,06:07:00,06:18:15,11,126102
22-852-3022-21180,06:20:00,06:20:15,12,69522
22-852-3022-21180,06:21:00,06:21:15,13,69701
22-851-1-23040,06:24:00,06:24:15,1,69701
22-851-1-23040,06:25:00,06:25:15,2,69501
22-851-1-23040,06:27:00,06:28:15,3,126101
22-851-1-23040,06:29:00,06:29:15,4,125601
22-851-1-23040,06:30:00,06:30:15,5,125201
22-851-1-23040,06:31:00,06:31:15,6,427501
22-851-1-23040,06:32:00,06:32:15,7,427404
22-851-1-23040,06:33:00,06:33:15,8,427202
22-851-1-23040,06:35:00,06:35:15,9,679421
22-851-1-23040,06:36:00,06:36:15,10,679101
22-851-1-23040,06:38:00,06:38:15,11,119321
22-851-1-23040,06:40:00,06:40:15,12,116821
22-851-1-23040,06:41:00,06:41:15,13,114601
22-852-3022-28380,07:53:00,07:53:15,1,114602
22-852-3022-28380,07:54:00,07:54:15,2,116822
22-852-3022-28380,07:55:00,07:56:15,3,119322
22-852-3022-28380,07:57:00,07:57:15,4,679102
22-852-3022-28380,07:58:00,07:58:15,5,679422
22-852-3022-28380,08:00:00,08:00:15,6,427201
22-852-3022-28380,08:01:00,08:01:15,7,427403
22-852-3022-28380,08:03:00,08:03:15,8,427502
22-852-3022-28380,08:04:00,08:04:15,9,125202
22-852-3022-28380,08:05:00,08:05:15,10,125602
22-852-3022-28380,08:07:00,08:18:15,11,126102
22-852-3022-28380,08:20:00,08:20:15,12,69522
22-852-3022-28380,08:21:00,08:21:15,13,69701
22-851-1-30240,08:24:00,08:24:15,1,69701
22-851-1-30240,08:25:00,08:25:15,2,69501
22-851-1-30240,08:27:00,08:28:15,3,126101
22-851-1-30240,08:29:00,08:29:15,4,125601
22-851-1-30240,08:30:00,08:30:15,5,125201
22-851-1-30240,08:31:00,08:31:15,6,427501
22-851-1-30240,08:32:00,08:32:15,7,427404
22-851-1-30240,08:33:00,08:33:15,8,427202
22-851-1-30240,08:35:00,08:35:15,9,679421
22-851-1-30240,08:36:00,08:36:15,10,679101
22-851-1-30240,08:38:00,08:38:15,11,119321
22-851-1-30240,08:40:00,08:40:15,12,116821
22-851-1-30240,08:41:00,08:41:15,13,114601
22-852-3022-35580,09:53:00,09:53:15,1,114602
22-852-3022-35580,09:54:00,09:54:15,2,116822
22-852-3022-35580,09:55:00,09:56:15,3,119322
22-852-3022-35580,09:57:00,09:57:15,4,679102
22-852-3022-35580,09:58:00,09:58:15,5,679422
22-852-3022-35580,10:00:00,10:00:15,6,427201
22-852-3022-35580,10:01:00,10:01:15,7,427403
22-852-3022-35580,10:03:00,10:03:15,8,427502
22-852-3022-35580,10:04:00,10:04:15,9,125202
22-852-3022-35580,10:05:00,10:05:15,10,125602
22-852-3022-35580,10:07:00,10:18:15,11,126102
22-852-3022-35580,10:20:00,10:20:15,12,69522
22-852-3022-35580,10:21:00,10:21:15,13,69701
22-851-1-37440,10:24:00,10:24:15,1,69701
22-851-1-37440,10:25:00,10:25:15,2,69501
22-851-1-37440,10:27:00,10:28:15,3,126101
22-851-1-37440,10:29:00,10:29:15,4,125601
22-851-1-37440,10:30:00,10:30:15,5,125201
22-851-1-37440,10:31:00,10:31:15,6,427501
22-851-1-37440,10:32:00,10:32:15,7,427404
22-851-1-37440,10:33:00,10:33:15,8,427202
22-851-1-37440,10:35:00,10:35:15,9,679421
22-851-1-37440,10:36:00,10:36:15,10,679101
22-851-1-37440,10:38:00,10:38:15,11,119321
22-851-1-37440,10:40:00,10:40:15,12,116821
22-851-1-37440,10:41:00,10:41:15,13,114601
22-852-3022-42780,11:53:00,11:53:15,1,114602
22-852-3022-42780,11:54:00,11:54:15,2,116822
22-852-3022-42780,11:55:00,11:56:15,3,119322
22-852-3022-42780,11:57:00,11:57:15,4,679102
22-852-3022-42780,11:58:00,11:58:15,5,679422
22-852-3022-42780,12:00:00,12:00:15,6,427201
22-852-3022-42780,12:01:00,12:01:15,7,427403
22-852-3022-42780,12:03:00,12:03:15,8,427502
22-852-3022-42780,12:04:00,12:04:15,9,125202
22-852-3022-42780,12:05:00,12:05:15,10,125602
22-852-3022-42780,12:07:00,12:18:15,11,126102
22-852-3022-42780,12:20:00,12:20:15,12,69522
22-852-3022-42780,12:21:00,12:21:15,13,69701
22-851-1-44640,12:24:00,12:24:15,1,69701
22-851-1-44640,12:25:00,12:25:15,2,69501
22-851-1-44640,12:27:00,12:28:15,3,126101
22-851-1-44640,12:29:00,12:29:15,4,125601
22-851-1-44640,12:30:00,12:30:15,5,125201
22-851-1-44640,12:31:00,12:31:15,6,427501
22-851-1-44640,12:32:00,12:32:15,7,427404
22-851-1-44640,12:33:00,12:33:15,8,427202
22-851-1-44640,12:35:00,12:35:15,9,679421
22-851-1-44640,12:36:00,12:36:15,10,679101
22-851-1-44640,12:38:00,12:38:15,11,119321
22-851-1-44640,12:40:00,12:40:15,12,116821
22-851-1-44640,12:41:00,12:41:15,13,114601
22-852-3022-49980,13:53:00,13:53:15,1,114602
22-852-3022-49980,13:54:00,13:54:15,2,116822
22-852-3022-49980,13:55:00,13:56:15,3,119322
22-852-3022-49980,13:57:00,13:57:15,4,679102
22-852-3022-49980,13:58:00,13:58:15,5,679422
22-852-3022-49980,14:00:00,14:00:15,6,427201
22-852-3022-49980,14:01:00,14:01:15,7,427403
22-852-3022-49980,14:03:00,14:03:15,8,427502
22-852-3022-49980,14:04:00,14:04:15,9,125202
22-852-3022-49980,14:05:00,14:05:15,10,125602
22-852-3022-49980,14:07:00,14:18:15,11,126102
22-852-3022-49980,14:20:00,14:20:15,12,69522
22-852-3022-49980,14:21:00,14:21:15,13,69701
22-851-1-51840,14:24:00,14:24:15,1,69701
22-851-1-51840,14:25:00,14:25:15,2,69501
22-851-1-51840,14:27:00,14:28:15,3,126101
22-851-1-51840,14:29:00,14:29:15,4,125601
22-851-1-51840,14:30:00,14:30:15,5,125201
22-851-1-51840,14:31:00,14:31:15,6,427501
22-851-1-51840,14:32:00,14:32:15,7,427404
22-851-1-51840,14:33:00,14:33:15,8,427202
22-851-1-51840,14:35:00,14:35:15,9,679421
22-851-1-51840,14:36:00,14:36:15,10,679101
22-851-1-51840,14:38:00,14:38:15,11,119321
22-851-1-51840,14:40:00,14:40:15,12,116821
22-851-1-51840,14:41:00,14:41:15,13,114601
22-852-3022-57180,15:53:00,15:53:15,1,114602
22-852-3022-57180,15:54:00,15:54:15,2,116822
22-852-3022-57180,15:55:00,15:56:15,3,119322
22-852-3022-57180,15:57:00,15:57:15,4,679102
22-852-3022-57180,15:58:00,15:58:15,5,679422
22-852-3022-57180,16:00:00,16:00:15,6,427201
22-852-3022-57180,16:01:00,16:01:15,7,427403
22-852-3022-57180,16:03:00,16:03:15,8,427502
22-852-3022-57180,16:04:00,16:04:15,9,125202
22-852-3022-57180,16:05:00,16:05:15,10,125602
22-852-3022-57180,16:07:00,16:18:15,11,126102
22-852-3022-57180,16:20:00,16:20:15,12,69522
22-852-3022-57180,16:21:00,16:21:15,13,69701
22-851-1-59040,16:24:00,16:24:15,1,69701
22-851-1-59040,16:25:00,16:25:15,2,69501
22-851-1-59040,16:27:00,16:28:15,3,126101
22-851-1-59040,16:29:00,16:29:15,4,125601
22-851-1-59040,16:30:00,16:30:15,5,125201
22-851-1-59040,16:31:00,16:31:15,6,427501
22-851-1-59040,16:32:00,16:32:15,7,427404
22-851-1-59040,16:33:00,16:33:15,8,427202
22-851-1-59040,16:35:00,16:35:15,9,679421
22-851-1-59040,16:36:00,16:36:15,10,679101
22-851-1-59040,16:38:00,16:38:15,11,119321
22-851-1-59040,16:40:00,16:40:15,12,116821
22-851-1-59040,16:41:00,16:41:15,13,114601
22-852-3022-64380,17:53:00,17:53:15,1,114602
22-852-3022-64380,17:54:00,17:54:15,2,116822
22-852-3022-64380,17:55:00,17:56:15,3,119322
22-852-3022-64380,17:57:00,17:57:15,4,679102
22-852-3022-64380,17:58:00,17:58:15,5,679422
22-852-3022-64380,18:00:00,18:00:15,6,427201
22-852-3022-64380,18:01:00,18:01:15,7,427403
22-852-3022-64380,18:03:00,18:03:15,8,427502
22-852-3022-64380,18:04:00,18:04:15,9,125202
22-852-3022-64380,18:05:00,18:05:15,10,125602
22-852-3022-64380,18:07:00,18:18:15,11,126102
22-852-3022-64380,18:20:00,18:20:15,12,69522
22-852-3022-64380,18:21:00,18:21:15,13,69701
22-851-1-66240,18:24:00,18:24:15,1,69701
22-851-1-66240,18:25:00,18:25:15,2,69501
22-851-1-66240,18:27:00,18:28:15,3,126101
22-851-1-66240,18:29:00,18:29:15,4,125601
22-851-1-66240,18:30:00,18:30:15,5,125201
22-851-1-66240,18:31:00,18:31:15,6,427501
22-851-1-66240,18:32:00,18:32:15,7,427404
22-851-1-66240,18:33:00,18:33:15,8,427202
22-851-1-66240,18:35:00,18:35:15,9,679421
22-851-1-66240,18:36:00,18:36:15,10,679101
22-851-1-66240,18:38:00,18:38:15,11,119321
22-851-1-66240,18:40:00,18:40:15,12,116821
22-851-1-66240,18:41:00,18:41:15,13,114601
22-852-3022-71580,19:53:00,19:53:15,1,114602
22-852-3022-71580,19:54:00,19:54:15,2,116822
22-852-3022-71580,19:55:00,19:56:15,3,119322
22-852-3022-71580,19:57:00,19:57:15,4,679102
22-852-3022-71580,19:58:00,19:58:15,5,679422
22-852-3022-71580,20:00:00,20:00:15,6,427201
22-852-3022-71580,20:01:00,20:01:15,7,427403
22-852-3022-71580,20:03:00,20:03:15,8,427502
22-852-3022-71580,20:04:00,20:04:15,9,125202
22-852-3022-71580,20:05:00,20:05:15,10,125602
22-852-3022-71580,20:07:00,20:18:15,11,126102
22-852-3022-71580,20:20:00,20:20:15,12,69522
22-852-3022-71580,20:21:00,20:21:15,13,69701
22-851-1-73440,20:24:00,20:24:15,1,69701
22-851-1-73440,20:25:00,20:25:15,2,69501
22-851-1-73440,20:27:00,20:28:15,3,126101
22-851-1-73440,20:29:00,20:29:15,4,125601
22-851-1-73440,20:30:00,20:30:15,5,125201
22-851-1-73440,20:31:00,20:31:15,6,427501
22-851-1-73440,20:32:00,20:32:15,7,427404
22-851-1-73440,20:33:00,20:33:15,8,427202
22-851-1-73440,20:35:00,20:35:15,9,679421
22-851-1-73440,20:36:00,20:36:15,10,679101
22-851-1-73440,20:38:00,20:38:15,11,119321
22-851-1-73440,20:40:00,20:40:15,12,116821
22-851-1-73440,20:41:00,20:41:15,13,114601
22-852-15-78780,21:53:00,21:53:15,1,114602
22-852-15-78780,21:54:00,21:54:15,2,116822
22-852-15-78780,21:55:00,21:55:15,3,119322
22-852-15-78780,21:56:00,21:56:15,4,679102
22-852-15-78780,21:57:00,21:57:15,5,679422
22-852-15-78780,21:59:00,21:59:15,6,427201
22-852-15-78780,22:00:00,22:00:15,7,427403
22-852-15-78780,22:02:00,22:02:15,8,427502
22-852-15-78780,22:03:00,22:03:15,9,125202
22-852-15-78780,22:04:00,22:04:15,10,125602
22-852-15-78780,22:05:00,22:07:15,11,126102
22-852-15-78780,22:09:00,22:09:15,12,69522
22-852-15-78780,22:10:00,22:10:15,13,69701
22-851-1-80640,22:24:00,22:24:15,1,69701
22-851-1-80640,22:25:00,22:25:15,2,69501
22-851-1-80640,22:27:00,22:28:15,3,126101
22-851-1-80640,22:29:00,22:29:15,4,125601
22-851-1-80640,22:30:00,22:30:15,5,125201
22-851-1-80640,22:31:00,22:31:15,6,427501
22-851-1-80640,22:32:00,22:32:15,7,427404
22-851-1-80640,22:33:00,22:33:15,8,427202
22-851-1-80640,22:35:00,22:35:15,9,679421
22-851-1-80640,22:36:00,22:36:15,10,679101
22-851-1-80640,22:38:00,22:38:15,11,119321
22-851-1-80640,22:40:00,22:40:15,12,116821
22-851-1-80640,22:41:00,22:41:15,13,114601
22-852-4022-82380,22:53:00,22:53:15,1,114602
22-852-4022-82380,22:54:00,22:54:15,2,116822
22-852-4022-82380,22:55:00,22:55:15,3,119322
22-852-4022-82380,22:56:00,22:56:15,4,679102
22-852-4022-82380,22:57:00,22:57:15,5,679422
22-852-4022-82380,22:59:00,22:59:15,6,427201
22-852-4022-82380,23:00:00,23:00:15,7,427403
22-852-4022-82380,23:02:00,23:02:15,8,427502
22-852-4022-82380,23:03:00,23:03:15,9,125202
22-852-4022-82380,23:04:00,23:04:15,10,125602
22-852-4022-82380,23:05:00,23:16:15,11,126102
22-852-4022-82380,23:18:00,23:18:15,12,69522
22-852-4022-82380,23:19:00,23:19:15,13,69701
22-851-1-85440,23:44:00,23:44:15,1,69701
22-851-1-85440,23:45:00,23:45:15,2,69501
22-851-1-85440,23:47:00,23:48:15,3,126101
22-851-1-85440,23:49:00,23:49:15,4,125601
22-851-1-85440,23:50:00,23:50:15,5,125201
22-851-1-85440,23:51:00,23:51:15,6,427501
22-851-1-85440,23:52:00,23:52:15,7,427404
22-851-1-85440,23:53:00,23:53:15,8,427202
22-851-1-85440,23:55:00,23:55:15,9,679421
22-851-1-85440,23:56:00,23:56:15,10,679101
22-851-1-85440,23:58:00,23:58:15,11,119321
22-851-1-85440,24:00:00,00:00:15,12,116821
22-851-1-85440,24:01:00,00:01:15,13,114601
22-852-3022-21780,06:03:00,06:03:15,1,114602
22-852-3022-21780,06:04:00,06:04:15,2,116822
22-852-3022-21780,06:05:00,06:06:15,3,119322
22-852-3022-21780,06:07:00,06:07:15,4,679102
22-852-3022-21780,06:08:00,06:08:15,5,679422
22-852-3022-21780,06:10:00,06:10:15,6,427201
22-852-3022-21780,06:11:00,06:11:15,7,427403
22-852-3022-21780,06:13:00,06:13:15,8,427502
22-852-3022-21780,06:14:00,06:14:15,9,125202
22-852-3022-21780,06:15:00,06:15:15,10,125602
22-852-3022-21780,06:17:00,06:28:15,11,126102
22-852-3022-21780,06:30:00,06:30:15,12,69522
22-852-3022-21780,06:31:00,06:31:15,13,69701
22-851-1-23640,06:34:00,06:34:15,1,69701
22-851-1-23640,06:35:00,06:35:15,2,69501
22-851-1-23640,06:37:00,06:38:15,3,126101
22-851-1-23640,06:39:00,06:39:15,4,125601
22-851-1-23640,06:40:00,06:40:15,5,125201
22-851-1-23640,06:41:00,06:41:15,6,427501
22-851-1-23640,06:42:00,06:42:15,7,427404
22-851-1-23640,06:43:00,06:43:15,8,427202
22-851-1-23640,06:45:00,06:45:15,9,679421
22-851-1-23640,06:46:00,06:46:15,10,679101
22-851-1-23640,06:48:00,06:48:15,11,119321
22-851-1-23640,06:50:00,06:50:15,12,116821
22-851-1-23640,06:51:00,06:51:15,13,114601
22-852-3022-28980,08:03:00,08:03:15,1,114602
22-852-3022-28980,08:04:00,08:04:15,2,116822
22-852-3022-28980,08:05:00,08:06:15,3,119322
22-852-3022-28980,08:07:00,08:07:15,4,679102
22-852-3022-28980,08:08:00,08:08:15,5,679422
22-852-3022-28980,08:10:00,08:10:15,6,427201
22-852-3022-28980,08:11:00,08:11:15,7,427403
22-852-3022-28980,08:13:00,08:13:15,8,427502
22-852-3022-28980,08:14:00,08:14:15,9,125202
22-852-3022-28980,08:15:00,08:15:15,10,125602
22-852-3022-28980,08:17:00,08:28:15,11,126102
22-852-3022-28980,08:30:00,08:30:15,12,69522
22-852-3022-28980,08:31:00,08:31:15,13,69701
22-851-1-30840,08:34:00,08:34:15,1,69701
22-851-1-30840,08:35:00,08:35:15,2,69501
22-851-1-30840,08:37:00,08:38:15,3,126101
22-851-1-30840,08:39:00,08:39:15,4,125601
